id,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,target
154285,0.2965439408220825,0.7756798859688743,0.6230965462200526,0.8004280885018297,0.4738595965344763,0.5020568958584729,0.5159952873906897,0.5852907717676623,0.1655734199508334,0.4893316221922214,0.4496092847716173,0.879432980733331,0.5720211100060544,0.2104517498357979,8.953403729057303
194489,0.1730725035375795,0.7297712851747515,0.6106329126858729,0.2190746233488018,1.0238542149203989,0.3224976000491318,0.2805788933105566,0.5174608928189001,0.1118890257784027,0.3481697435589784,0.2666268576273616,0.3203100237495629,0.3959219220409996,0.8521415152219952,7.8376049321802785
347074,0.6696176429634296,0.1440830406974923,0.5108069785511463,0.4344047521719545,0.7579647446031316,0.7841508868293613,0.4247943435030516,0.4937367645323799,0.5969529498758194,0.7983118906366031,0.4882521867628557,0.5649046688353293,0.721178143907995,0.2794756913606912,8.219352653229224
126382,0.479283055924223,0.7387037352478549,0.5515757895604373,0.9457635388126436,0.5938913803971632,0.3558860796394107,0.4567846765324863,0.6648750565151301,0.4074749362931162,0.5239904643796828,0.4424984487190504,0.3888285866875888,0.2800472856327623,0.404864054302935,6.950857561706118
337616,0.381239796896561,0.8114396590378441,0.7290821973526488,0.4044797053936843,0.9721130115793108,0.2912499686326119,0.3879164603296867,0.2783342235222794,0.3317250184444774,0.3250870413881839,0.2111640913291584,0.2064139239894968,0.3519656416276646,0.8378178713381006,7.020941463069342
102967,0.2958348000648263,0.3539827938284113,0.4651118786234866,0.8686129231991426,0.4120915989723915,0.2755836819103798,0.2234393081573349,0.2722831341811276,-0.0609064402708091,0.226609908924747,0.1842503680203138,0.2120170935274123,0.4181208206136587,0.3642724089575589,7.6602299323785825
462411,0.322360533131053,0.3576897829781679,0.5496929418147254,0.8404100733446253,0.6358319299881906,0.3154224665154582,0.3425344584123646,0.7492001329059391,0.2828303137981314,0.2273077158398341,0.1823494225533879,0.3122879383434002,0.3206267901674808,0.8304424055987052,8.498047150489262
106449,0.5092089453475606,0.3556039424034146,0.2008817347818309,0.4536147415041515,0.5112972291972949,0.7280984488636512,0.6192658001130215,0.3545451282521193,0.4942248090450127,0.4330681077473196,0.8021692480503888,0.6888222201116869,0.6122587923531467,0.7533149637325158,9.276846647438555
493030,0.5213445418414621,0.1378656018900637,0.2698258550690546,0.2882175410287474,0.5708686912225454,0.3746810653214997,0.4135700669456173,0.525077763122743,0.3836524366758414,0.2418308033077129,0.4524777151067784,0.2423443375952382,0.3136164185432689,0.2561925487514444,7.595690699673836
45474,0.624217522699299,0.284038376618733,0.3142430341399758,0.7888611661701725,0.283633933229619,1.002308241927928,0.6273507141147663,0.9184412102734586,0.5814717977698937,0.8382929832147621,0.4318858283413273,0.8298822147554136,0.9220887130946382,0.6872738806519496,7.561855405857921
339008,0.90805089117413,0.2593599915488556,0.3126062090722206,0.8410862482067883,0.6851396837720368,0.9634976095731844,0.305959482700036,0.8285200624246953,0.8981341095204729,0.8641416448996895,0.6262783699694875,0.6503588094228454,0.9451476704981568,0.7338162908122787,7.297275915824146
440998,0.5152693656305594,0.0930439440321313,0.55226584537317,0.2122777388959132,0.2800673057980603,0.6303150203331532,0.7062598619829077,0.3077306764491882,0.3775343694087856,0.3804024208122612,0.6317749806976771,0.5992420599031429,0.3279062828614883,0.3781642268716469,8.413285641510159
495775,0.6526650074079207,0.7986800321523573,0.3369617983522984,0.7330868177409284,0.9829340519919356,0.6806336260819227,0.4710109595416619,0.9957730814149072,0.6096755724795005,0.445374417153101,0.7055932968338666,0.7000926683948101,0.6282202371330933,0.740676960326381,8.03365566629522
229675,0.2927895604831509,0.2247231118202791,0.2163449638210543,0.4859500040441429,0.5340524329494534,0.3445201263587202,0.2102738193610997,0.5876891252021884,0.2045684682718935,0.3716909767750241,0.4354162825862277,0.2672421025051974,0.7514025122390069,0.3047296452017045,7.413726255579145
78946,0.4938903993056079,0.3588359783722209,0.5301093677260662,0.5300639102611451,0.7992456068035916,0.3295645377922651,0.4079503462564318,0.7970784823175641,0.3475207344414446,0.3809793040819547,0.1470530124391719,0.3269398493140543,0.3319113964856301,0.2922078508876648,7.128652271645018
36386,0.6636526324679026,0.805908613484558,0.7514998962121162,0.3401541638894195,0.455649680209817,0.8158396759594964,0.8452113016256233,0.8384851869514891,0.6355839890380983,0.8306445576536775,0.697599786791068,0.7156425299283874,0.9476656576958532,0.2186323602508404,6.769478968017691
156584,0.3101507914276545,0.6206097251000265,0.5071398141158291,0.4606570699492459,0.4967168977317678,0.4760101388907302,0.3870373122858467,0.3262028640206689,0.3075954818044338,0.4499115910071303,0.3367953385882394,0.3374564371144014,0.5973584536173545,0.5374734397618112,7.4174582616965266
113013,0.6694310077074683,0.1528694456304349,0.2580127759150026,0.505475608827093,0.7336804186469007,0.5602892555430403,0.5054869768952109,0.3769833664022703,0.609570388683467,0.8110610971938018,0.4277809091149921,0.5406494396410293,0.7035183797382722,0.6450738679237314,7.801326362361479
65719,0.6318345740832204,0.0846189891211796,0.2000532597826917,0.597352442365568,0.4410502069778817,0.7912264776085263,0.5629342780124927,0.3621452078475115,0.665678650144296,0.7080541362161604,0.8367159323070196,0.8560997677464101,0.9136467434047648,0.6815234936559973,7.938668952107205
122508,0.6553317306452427,0.5548569606824888,0.6224818196226275,0.7065196660649391,0.6179170074993289,0.8685960477141315,0.6479341268276809,0.8356718359432646,0.4685740062636583,0.8117658277096004,0.5226061415713981,0.8047021993193708,0.7983901515668379,0.2006275459203874,9.6182158762775
222161,0.6387067455207147,0.7885317774723882,0.3727854238113985,0.3262937458560872,0.2849219271627993,0.5957539238532849,0.6620111148531111,0.6897233182221071,0.3982488626677568,0.6031994526154068,0.7088394546951148,0.7948616832113387,0.875799094263708,0.2491788631878109,7.437617343685172
51009,0.4646979441006819,0.2537108623875583,0.4907187813560864,0.2639513492653427,0.2837389860320635,0.8370881577926479,0.468247605994761,0.3545360579077268,0.4707234310043039,0.4368597044148989,0.6044847993571993,0.5597292242491823,0.8340486356333989,0.8272968631818951,8.715196811190818
96377,0.6555469776239351,0.4223363344699898,0.4796511720953354,0.9300021659125852,0.2920191359086837,0.2489924253154467,0.6523059697944591,0.2302856143943469,0.3902615629983215,0.6838621684315417,0.9616914046471896,0.8149357078794885,0.3331278540319318,0.2522255796839496,8.914884570540005
211333,0.4775346808718814,0.190098478389608,0.7278076320399036,0.3352425150906574,0.2820400027184692,0.5740599194980659,0.7984265374842635,0.3661315790159697,0.4071231085091612,0.4029195933771316,0.5584229969596932,0.5502616039463032,0.290286490948114,0.3503974526114466,8.304566526407731
249155,0.7003751660974613,0.2072340584260416,0.3362430802138988,0.4321910001448237,0.2824050761054151,0.652634699384021,0.3722445896005344,0.8125231421387622,0.7086896875700963,0.6217985989873771,0.5954003414483682,0.6228535031706462,0.7279226207212748,0.7217076148966707,8.23553549960253
46112,0.2830599504392878,0.6822585875930007,0.9205726654930068,0.4599307765675784,0.6583591023984889,0.3074737946810259,0.3198046577784805,0.3906544353716516,0.2749929373195839,0.4847701586005679,0.3047808142290035,0.2386372347771392,0.3575740737128071,0.605290286845364,7.219479131128576
453422,0.4005193248352471,0.5557242053660322,0.7145582875784697,0.3254848358801666,0.2814404630524079,0.5983326834815884,0.5730372876891604,0.3361362393639457,0.613002202718834,0.4322951569670957,0.6035855800453409,0.5699771794333034,0.7544399095238385,0.2452191888796214,7.687289024354107
190746,0.3233767708086424,0.6829804826913157,0.5524697132514266,0.4985748810199889,0.281983411126597,0.2627315985711361,0.3152979872647355,0.533379890706562,0.2800636711423752,0.2166394816166219,0.1672118268886461,0.1948304993038364,0.4680587389088972,0.2839491667673632,8.18145800525478
317802,0.6647921853043505,0.420327361609354,0.6381451489697888,0.9644629222202724,0.6643440215522035,0.5827118957979256,0.5609426887271866,0.6477325575040163,0.4944859791208138,0.6103180350243671,0.6278190904965569,0.6058906081189033,0.5229769392020709,0.7500673475248048,7.195209047310528
366098,0.9538822968071692,0.4225151669712338,0.2830516956751203,0.7457848541200759,0.2842141204606723,0.8909455175236398,0.7074659743544148,0.8232755780160391,0.9235897716273848,0.8185024594735378,0.8474432635327557,0.8384150675877732,0.9238800383716246,0.3163622240949311,8.917951299418599
111385,0.6710297468153891,0.6804653614236819,0.3358565672847885,0.7800249437827552,0.8958898682009938,0.4218104474205351,0.5274795133765525,0.9924899038595552,0.6776666989789848,0.8046149585816416,0.8652111556389167,0.8653135806091694,0.717118532324346,0.4234663298954671,6.530330333777306
139403,0.5488839780493068,0.7851058839310023,0.2246621377293638,0.3479416921218565,0.3100137867020936,0.628893804547421,0.478257763021597,0.2934241138663637,0.6265650624762237,0.6086340297402346,0.5832510410470169,0.6830858789834944,0.7861492323015645,0.5888792177675037,8.562591349030908
423575,0.8839684019952483,0.3551152342403948,0.714797461720823,0.2563106128834184,0.2828860114722561,0.7842963593925361,0.8740076234353653,0.3572169273873944,0.5639121076022461,0.6334824995526727,0.7954607590462658,0.7232228569684226,0.3518071023110206,0.4396930877736209,7.497717347025262
235357,0.5029265298724275,0.3563442457550701,0.2646622410750955,0.9203316638907374,0.6136516616363801,0.3102888909031684,0.4977131651348029,0.2535980897377076,0.34488137983649,0.5324885259445513,0.5810333933442501,0.4936303564161836,0.3767477906822837,0.3079931203502729,8.78192046652092
252675,0.4853332422280924,0.1984643846186193,0.2408230086029821,0.2814865449548593,0.4035097604786965,0.6515529421234458,0.4380713835608489,0.4263792653905347,0.5691778085435315,0.5242621205641275,0.7552569494403795,0.6106877981426692,0.2497501202931787,0.2905178542749436,7.273641607772329
208003,0.4780242878496432,0.2661621042782526,0.5537014489043434,0.5809729107249578,0.8381418715070789,0.3917233646864294,0.4326420895353998,0.3713399738028125,0.3466839742580791,0.40250160120257,0.1373834732616966,0.3152493195117467,0.6038950524757805,0.8260190549296191,7.636000127220273
456010,0.6554678816841245,0.8025724697803486,0.2555795139645802,0.6910886048366434,0.4667071206771929,0.4880952271796285,0.5283342000102903,0.3262735626503321,0.6009800956269397,0.4871518709817018,0.3105887186911185,0.5219979615556437,0.4232325566621996,0.5585689281220807,6.855597928781908
336255,0.4717596193041698,0.6814387199191542,0.6322157703747835,0.5639021138336763,0.9237858916535236,0.3735805992780341,0.50599030813048,0.3724350180952405,0.357146170816696,0.4433691235803526,0.5380403108048913,0.6287557905880685,0.3420667517013481,0.7152780419857562,7.8884349372448
165448,0.3341149631197955,0.3593983222395375,0.4853953432172634,0.2174431058228283,0.4468813421095457,0.2117208214780401,0.2713365673757083,0.2898249174776054,0.2756780301323846,0.2168753972075089,0.2192520706957038,0.185933931320482,0.3804088458168507,0.4157118476619551,8.068494455563563
41737,0.8932460901099478,0.4251690698256999,0.3630541780335584,0.8347700815016865,0.2841239586993335,0.9675893573156508,0.8370770081536787,0.7409629990479745,0.9281164871165986,0.8433829150859735,0.7677924384938999,0.7498807542945587,0.8922924316830854,0.7412788736498602,6.693386286991251
12684,0.4233077478454156,0.6219345325501576,0.5072604478509546,0.8747720816507313,0.2855984322966841,0.3581775985841088,0.4993758228119134,0.7418633540821137,0.3055398766770679,0.4780796654079463,0.200523181811506,0.2384978978483983,0.3184480506832151,0.6102868594953843,8.276094041633522
139621,0.8848262902511842,0.4217678222348752,0.1432340245143633,0.6033729827935481,0.2818220571448281,0.582995500042337,0.4217616300261096,0.9568770315919004,0.8955971215589139,0.7932512143726509,0.7001080501446613,0.7880890013990891,0.9096771511529784,0.4179718560822959,7.977943431410956
139581,0.4783448368669437,0.8225827170394088,0.5745834820368372,0.4022230090668194,0.5548427555681031,0.5465504956653872,0.5911544306589378,0.804175342527106,0.4470861137988688,0.2300607875438465,0.5974823893521073,0.5417349438764445,0.6128343622527646,0.6145752362875537,9.610904277955996
251703,0.4824519520004287,0.3553057566562897,0.492786331373881,0.2370230091655383,0.5429790896128485,0.5370684031319981,0.4410489800890795,0.5394218768045759,0.4492552197452901,0.5042623780494364,0.4183143085013176,0.3196501042826563,0.525966644176866,0.4471835239545702,7.4188544369543665
490187,0.5953901410782723,0.6231672051458191,0.554858972512995,0.3567991173776169,0.9660444348372952,0.6334680412749223,0.4372678732753118,0.6862266335593245,0.6005483137666264,0.7954590488506462,0.4714760554298596,0.5962473844721536,0.5225105390568988,0.4863230624530134,8.48490296604587
147425,0.3725285965147887,0.1511759226428858,0.8036752153114453,0.2099315482618907,0.2830523290856421,0.4687573655529768,0.7156886442674574,0.2899472937304974,0.3581989619755413,0.3867085025364251,0.7884309746631831,0.5495683566804521,0.3051357156533184,0.2428530205932615,8.495599882137965
166138,0.3366380124824921,0.5529887400525356,0.6487802859823356,0.8688358379160639,0.6259672936416523,0.2686620405063011,0.295117654431544,0.2785044420080897,0.2752558277370779,0.2875765022500695,0.3474632298062203,0.271919885343768,0.3641409017825499,0.2530820502631523,9.343093592560324
23857,0.5194777695002301,0.1401311782041859,0.4683241028609702,0.2009851324821465,0.3105335789282985,0.3887950329828431,0.3537169641106089,0.2602300849652946,0.3737492182260633,0.5054713997460911,0.3567397715964664,0.33046589772083,0.288797887671324,0.3107803176177454,8.652032784862664
270221,0.2996125624135989,0.1724489431785244,0.5040336348737446,0.181344318435199,0.2813715032839821,0.3246540980803908,0.4239301768649321,0.2686609941678169,0.3726460757434688,0.4058313985974656,0.2496709183316378,0.3259142379845217,0.3498183537691002,0.8126420386628694,8.61427732142288
272574,0.6436428054152487,0.7868158666483227,0.3340564024192457,0.7924697824410657,0.3906273283438008,0.8146097983493041,0.5523702958013438,0.8442307705784644,0.6188471041176016,0.7613498231988383,0.8320208900460645,0.7406303871664242,0.9088811112355416,0.7320236122244389,8.194368437829072
81248,0.3980496868592395,0.6189275364729575,0.7175583400804175,0.3029069109666168,0.596798069319134,0.6714773067137677,0.6420994700450616,0.361175922614797,0.4107129327778627,0.4528793246504392,0.6293399029254886,0.6307933866669018,0.7151181653084838,0.2586600002078737,7.144544579930326
133899,0.082857790875213,0.6846749177691782,0.5436259985750109,0.4783367761565408,0.2837428044427375,0.2500426903025,0.2252493583888571,0.6461082923500469,0.1977801331789792,0.2977331009044236,0.207311017484516,0.1844236602925931,0.5073753157954981,0.8045641475858653,6.766441115571405
456793,0.0614546194570809,0.6797738554289285,0.5127693275367421,0.8224922133291929,0.2832591398707186,0.3187941782752313,0.3364601554853538,0.8138881152521609,0.2875672236094429,0.267381705252635,0.2492006657365831,0.2751370175506888,0.4172436933992953,0.2845910577868944,7.388866002354051
107533,0.104621618252206,0.7865183703452571,0.6235988991703433,0.9535180414397068,0.3127331070114764,0.3034885139314579,0.4200432023606513,0.2531028639892696,0.3810906581420225,0.2497709944316975,0.2343804552591961,0.1880511951241522,0.3350497586418973,0.7902689944497998,7.450994991016174
260942,0.0934395351894574,0.6207129720602379,0.8415761251931788,0.8063734508218969,0.2827808664320174,0.4732211540055816,0.3387946166623873,0.3676563909981317,0.2870568031684512,0.3876508731341775,0.2800184399878165,0.3226423957970035,0.4743638717495722,0.6003592744318251,8.222662466905778
493314,0.3068898434485189,0.4229200720556851,0.5522202152812403,0.5064639262885134,0.654550067711339,0.2301070323331406,0.312578338418325,0.5201351453374213,0.2745598880489763,0.3434978782499096,0.1931632934739199,0.2165601292524349,0.3298682799691362,0.6625490090930549,7.293621744611089
320028,0.4521851401434853,0.4211143959921656,0.6179070078184052,0.2145613080247506,0.2826506080435009,0.2744034829123131,0.2982183088166952,0.2593713660082541,0.2093848840774884,0.2291757311859302,0.2562987456312123,0.2269615674283063,0.3242911561558756,0.3176005122116069,8.617701739920223
197608,0.2217024393685998,0.619331657218252,0.6245458331233898,0.4239810148245718,0.5100760026664334,0.3786781999096743,0.5008741264784983,0.6672892895219237,0.1692615994723114,0.3899875948887454,0.2053376475053336,0.3429217391924275,0.5021281222145542,0.2258362803563924,7.833988582903175
157499,0.2328424933348295,0.1231860895751359,0.1592894390333215,0.5517028347403625,0.2821186205200981,0.4588119053138732,0.3965639090408563,0.8136962404311869,0.2212946417939421,0.2323110334159372,0.2378430781576405,0.2263827371422729,0.6100340036746975,0.8323671329494213,7.075267087974216
419645,0.4114227557491656,0.7389689604188625,0.2422451432984249,0.3458249253110966,0.2811853122041791,0.7441943055367246,0.8732370046688633,0.319405914787514,0.534967521420591,0.4843102101586544,0.8326008845553494,0.7288576521022304,0.8028056440223894,0.7250973051112706,8.406214195870284
100064,0.3664326485079274,0.6214411611448948,0.4861297159613169,0.3157414466358945,0.4700872283597569,0.4626848305875879,0.5757835420957153,0.3864066060139207,0.4076893451075378,0.4343965637224177,0.2769912397322657,0.3909526382064211,0.6389218710702971,0.7257345126926666,9.08501918314505
473306,0.342326659908339,0.8181052683763715,0.7071452233083833,0.2067922817699588,0.2848030593618466,0.306306040154294,0.4314813479830621,0.2914290449128923,0.3402845495136099,0.1864733822719239,0.7100440544890358,0.7011571322725982,0.3372019952539155,0.3942805891015155,7.701334771810051
326571,0.3818080242946493,0.6203406437584433,0.553895152688298,0.4920619450032456,0.8282482290072013,0.5123500163068218,0.4235357204055306,0.4638950770900933,0.5142696989819006,0.3668170709203595,0.3318538207617542,0.395027185974489,0.440326883741144,0.7098125887791674,7.8436528582265215
187682,0.6670343998357506,0.6217497893445849,0.2521207018328927,0.7623923606660625,0.4711840190718766,0.6536781812762023,0.5477908743755218,0.2951806588721542,0.629907209794514,0.8265438823431744,0.5743077777098987,0.8310600571800082,0.5098179442402855,0.5028880916918478,7.2252768920598065
127529,0.4948646381580675,0.68196103189835,0.8906922433138874,0.2500271825799787,0.2833069114428992,0.8232306144581939,0.7261348730958478,0.3569602463218601,0.5094171336693485,0.7281348391071182,0.727589894052783,0.7809886492609156,0.6187263104407448,0.4084048796033832,8.452715213272308
35603,0.6201245222766617,0.0885393503308333,0.2438508199622801,0.4732183869160919,0.7887496778549035,0.5402392247679424,0.6205436200462512,0.7219423584559693,0.6941605080401391,0.5984544405194437,0.5756605626418061,0.6499072077797157,0.8764501236781675,0.7248820502851997,7.226524066962559
28924,0.88869130985512,0.4205057790700071,0.249876114614318,0.7208769612261551,0.4562524508667294,0.9815720202765577,0.8358261208023618,0.9749033340261882,0.8916707798575568,0.8327990597221534,0.8119907451491511,0.7963308192561593,0.9447380280979486,0.7758630590383853,8.629502001057006
375978,0.3468306911980607,0.7345882865866341,0.4960528448692879,0.8040386425086838,0.4414035783456594,0.4162541294209974,0.3099047022716264,0.567358031466426,0.3308899897827217,0.2497022369919334,0.1828324623597131,0.2719355881972291,0.3699745516523684,0.7324978020923442,8.264054032070751
132432,0.6593505959738359,0.1708967511244267,0.3232953813582339,0.8825842825854932,0.6687191477892906,0.6130646886404097,0.485030160724776,0.5775428224293492,0.4599292716992264,0.6233606210024194,0.4713575553028389,0.5622152189827481,0.3735584887040921,0.8158596257093116,8.050687336636182
429450,0.4827247461603354,0.8122801747728993,0.7299391164647341,0.7357066411004702,0.2824925958292167,0.6786362158480186,0.5175643946000138,0.9277921783055728,0.609428190161456,0.5197076162391889,0.7383185618121881,0.6548502233983855,0.806597858185122,0.2443717562108155,8.414813149450316
451310,0.4067336761198,0.8081985592067734,0.6032634684227183,0.7891636192700668,0.2840332483863769,0.5470281960838805,0.8027226069388219,0.9243156462311009,0.4195600851553224,0.5774966307961569,0.8011027374190043,0.8147178813824215,0.6393202522756374,0.4364169113735378,7.06693048577468
256068,0.3212389450393231,0.4900475198038087,0.586984473446454,0.7610757118034303,0.9623601437901442,0.4746342209384392,0.4326792603363416,0.3831538657850154,0.3904798521074305,0.5218899974331135,0.4036959138179009,0.3406251362331502,0.2647519582062144,0.4013804093465827,8.376817390032022
153439,0.3257015571455301,0.263331933596232,0.5506136656497529,0.5525988510894251,0.6744426742461459,0.3480348481867176,0.2737508069363295,0.5256912804940489,0.2267718779351973,0.2630069302861131,0.2181535470325581,0.2890367801592212,0.3083549723450269,0.3067938217326235,7.083065070159156
345412,0.3712870620461963,0.1777352190180192,0.5038959848834845,0.2104168068125948,0.5833936743337751,0.4320705490022893,0.6524831996954394,0.2998784960631434,0.3092085967509732,0.5299029167888366,0.9449855254489984,0.1521592008413194,0.324440231606282,0.2225686584108753,9.263656849268598
406619,0.6570206658092412,0.6175171501087674,0.337470257627192,0.9172315875670464,0.9835020014148236,0.4434470003634609,0.4368246003765736,0.5864069954943965,0.8824020028834477,0.7861570394297588,0.4329355715939202,0.6421610244395423,0.8101286648035351,0.8560986867194504,8.082265118342322
481655,0.6308788702804229,0.786390489493527,0.5794823826309108,0.5697474279515221,0.6553427732043822,0.5128161197660391,0.5846513523021835,0.6800086544699985,0.603825529203079,0.7974038993528112,0.4788795102224153,0.5189639860044161,0.7178138969205284,0.4892758876576915,6.95662485351227
310950,0.474398075861872,0.7862143185390925,0.5480292196036655,0.9403623099426416,0.6126196932896095,0.5688954745946128,0.6058218647795247,0.3691250282484237,0.4563405492751776,0.579874917820979,0.6430337465005863,0.6590323822013597,0.3860034999201697,0.3654028106575022,8.535455521316061
79588,0.9044515623120298,0.7361122952342548,0.7990069779265494,0.6172289607554486,0.2797680588002433,0.8883308740308521,0.6546426222349865,0.646712234890005,0.6086926978630056,0.8378652936294717,0.964932615940744,0.9526465157558884,0.89644569744025,0.3635654976838252,7.379225556965855
353946,0.9499781371711566,0.7709638652916392,0.3531380523307059,0.7076894199181673,0.2847256139357333,0.861230255529102,0.5979092185979783,0.8413006368618111,0.8754013770667106,0.8423606109281323,0.8255047005366324,0.8624687473303647,0.9264453893683912,0.4256277431458409,7.7040544655854655
